"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
246.459961,      87.284,   -125.2999
246.826172,       87.27,    -125.884
247.192383,      87.246,   -126.4866
247.558594,      87.211,   -127.0944
247.924805,      87.167,   -127.6936
248.291016,      87.114,   -128.2711
248.657227,      87.054,   -128.8158
249.023438,      86.987,   -129.3184
249.389648,      86.915,   -129.7717
249.755859,      86.839,   -130.1704
 250.12207,      86.761,   -130.5096
250.488281,      86.682,   -130.7843
250.854492,      86.602,   -130.9882
251.220703,      86.522,   -131.1129
251.586914,      86.443,    -131.149
251.953125,      86.366,   -131.0856
252.319336,      86.293,   -130.9124
252.685547,      86.226,   -130.6222
253.051758,       86.17,   -130.2124
253.417969,      86.128,   -129.6871
 253.78418,      86.104,   -129.0581
254.150391,      86.101,   -128.3445
254.516602,      86.123,   -127.5724
254.882812,      86.169,   -126.7726
255.249023,      86.241,   -125.9781
255.615234,      86.337,    -125.222
255.981445,      86.452,   -124.5349
256.347656,      86.583,   -123.9427
256.713867,      86.725,   -123.4653
257.080078,      86.873,   -123.1152
257.446289,      87.023,   -122.8984
  257.8125,       87.17,   -122.8135
258.178711,      87.311,   -122.8534
258.544922,      87.443,   -123.0056
258.911133,      87.564,   -123.2535
259.277344,      87.672,   -123.5768
259.643555,      87.767,   -123.9534
260.009766,       87.85,   -124.3601
260.375977,      87.921,   -124.7745
260.742188,      87.981,   -125.1766
261.108398,      88.034,     -125.55
261.474609,      88.082,   -125.8827
 261.84082,      88.127,    -126.168
262.207031,      88.172,   -126.4037
262.573242,      88.221,   -126.5925
262.939453,      88.274,   -126.7407
263.305664,      88.333,   -126.8573
263.671875,      88.401,   -126.9529
264.038086,      88.477,   -127.0386
264.404297,      88.561,   -127.1255
264.770508,      88.654,   -127.2239
265.136719,      88.755,   -127.3434
 265.50293,      88.864,   -127.4927
265.869141,      88.979,   -127.6798
266.235352,      89.099,    -127.912
266.601562,      89.224,   -128.1952
266.967773,      89.352,   -128.5345
267.333984,      89.482,   -128.9341
267.700195,      89.613,   -129.3962
268.066406,      89.743,   -129.9229
268.432617,      89.872,   -130.5143
268.798828,      89.998,   -131.1704
269.165039,      90.121,   -131.8904
 269.53125,      90.239,   -132.6727
269.897461,      90.353,   -133.5154
270.263672,       90.46,    -134.416
270.629883,      90.561,   -135.3719
270.996094,      90.655,   -136.3802
271.362305,       90.74,    -137.437
271.728516,      90.817,   -138.5375
272.094727,      90.883,   -139.6752
272.460938,      90.939,    -140.842
272.827148,      90.984,   -142.0284
273.193359,      91.017,   -143.2233
 273.55957,      91.038,   -144.4149
273.925781,      91.047,   -145.5914
274.291992,      91.045,   -146.7413
274.658203,      91.032,   -147.8541
275.024414,       91.01,    -148.921
275.390625,      90.978,   -149.9347
275.756836,      90.938,   -150.8901
276.123047,      90.893,   -151.7843
276.489258,      90.841,   -152.6167
276.855469,      90.787,    -153.389
 277.22168,       90.73,   -154.1052
277.587891,      90.671,   -154.7714
277.954102,      90.613,   -155.3948
278.320312,      90.556,   -155.9838
278.686523,      90.499,   -156.5465
279.052734,      90.444,   -157.0901
279.418945,      90.391,   -157.6205
279.785156,      90.338,   -158.1412
280.151367,      90.287,   -158.6545
280.517578,      90.237,   -159.1605
280.883789,      90.187,   -159.6586
    281.25,      90.139,    -160.147
281.616211,      90.092,   -160.6243
281.982422,      90.046,   -161.0887
282.348633,      90.003,   -161.5387
282.714844,       89.96,    -161.972
283.081055,       89.92,   -162.3866
283.447266,      89.882,   -162.7797
283.813477,      89.845,   -163.1477
284.179688,       89.81,   -163.4866
284.545898,      89.776,   -163.7914
284.912109,      89.744,   -164.0576
 285.27832,      89.714,   -164.2804
285.644531,      89.687,   -164.4561
286.010742,      89.662,   -164.5815
286.376953,       89.64,   -164.6558
286.743164,      89.622,   -164.6785
287.109375,      89.609,   -164.6515
287.475586,      89.602,   -164.5775
287.841797,        89.6,   -164.4603
288.208008,      89.605,   -164.3049
288.574219,      89.617,   -164.1166
 288.94043,      89.636,   -163.9015
289.306641,      89.663,   -163.6656
289.672852,      89.698,   -163.4158
290.039062,      89.742,   -163.1582
290.405273,      89.794,   -162.8998
290.771484,      89.856,   -162.6471
291.137695,      89.927,   -162.4075
291.503906,      90.008,   -162.1885
291.870117,      90.098,   -161.9984
292.236328,      90.197,   -161.8459
